combined,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Manual,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Boxplots,,,,,Boxplot Data,0,0.25,0.75,1,,Boxplot Data,0.01,0.25,0.75,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This way, we can be 100 certain that their goods meet our high quality and organic standards.",0.492070315085,0.560512697448,0.518139277084,0.523814779370,0.562544759287,0.595454712436,,,0,0,0,0,2,1,,0,Subsidiarity,13,E,M,Subsidiarity=0,0.2742558872,0.3916106782,0.4607338875,0.6116109311,,Subsidiarity=0,0.3177292362,0.3916106782,0.4607338875,0.5602395414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
And that the farmers are paid fairly.,0.494965806109,0.530923154083,0.457715927196,0.522247616222,0.530006331980,0.494307095331,,,1,0,0,0,2,0,,1,Subsidiarity,13,E,M,Subsidiarity=1,0.4942906309,0.5138182617,0.5692016147,0.5863153572,,Subsidiarity=1,0.4952596885,0.5138182617,0.5692016147,0.5854598135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Regional produce - worldwide At SONNENTOR, farmers benefit from the fruits of their work - and with them, whole regions.",0.463821753926,0.518522071210,0.466214982131,0.465563341434,0.501512747264,0.512843099290,,,0,2,0,0,0,0,,2,Subsidiarity,13,E,M,Subsidiarity=2,0.481032412,0.5375478742,0.5795491016,0.6128101175,,Subsidiarity=2,0.4842677391,0.5375478742,0.5795491016,0.6108386306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Due to the sustainable practice of our international cultivation partners, value is added to their products.",0.529860258600,0.589824323359,0.558987066051,0.515616298441,0.609180314019,0.657855211706,,,0,0,0,0,0,2,,0,Reciprocity,14,F,N,Reciprocity=0,0.2987568746,0.4202057466,0.4878768534,0.6579814185,,Reciprocity=0,0.3326860073,0.4202057466,0.4878768534,0.5926872421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Products are harvested by hand and processed on site.,0.501602278318,0.507770612664,0.447159448871,0.474040125264,0.537588707277,0.537891215050,,,0,0,0,0,0,0,,1,Reciprocity,14,F,N,Reciprocity=1,0.3593895557,0.4516038837,0.5471892623,0.6571678919,,Reciprocity=1,0.3779251173,0.4516038837,0.5471892623,0.6331771891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This creates jobs in rural areas and secures the existence of many farmers' families over several generations.,0.476989380658,0.557431367689,0.510248406474,0.475872134903,0.528575407817,0.530051767816,,,0,2,0,0,0,0,,2,Reciprocity,14,F,N,Reciprocity=2,0.4429551821,0.4994123171,0.5860307792,0.651051616,,Reciprocity=2,0.4502666398,0.4994123171,0.5860307792,0.6495543532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Because organic cultivation protects the soils and sets the best conditions for long-term, fertile harvests.",0.440595417437,0.501179380885,0.475742865516,0.480336214448,0.533551052990,0.573490232093,,,0,0,0,0,0,2,,0,Sustainability,15,G,O,Sustainability=0,0.231345401,0.4082387436,0.4828892815,0.6139335023,,Sustainability=0,0.2926946775,0.4082387436,0.4828892815,0.5935471972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We are convinced that this is the right path of international cooperation, and many more companies will eventually take the step towards direct trade.",0.503899682217,0.604575626941,0.537980814950,0.496784782684,0.612022278402,0.539250203050,,,0,0,0,0,2,0,,1,Sustainability,15,G,O,Sustainability=1,0.3168926288,0.4508668573,0.5098370486,0.6808535414,,Sustainability=1,0.3537218542,0.4508668573,0.5098370486,0.6036752442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A start has been made.,0.415150488959,0.472070804812,0.394136989063,0.403338711884,0.447249111780,0.403556404661,,,0,0,0,0,0,0,,2,Sustainability,15,G,O,Sustainability=2,0.39098745,0.4670409636,0.5801447829,0.7090149774,,Sustainability=2,0.4023440418,0.4670409636,0.5801447829,0.7081579078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gallery Fairness, worldwide!",0.466210166860,0.532852532385,0.524921162364,0.493724301836,0.470362765810,0.485287081064,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEW ZEALAND - LAND OF MANUKA HONEY Bernhard Schneider is the only organic beekeeper within 45,000 hectares of land.",0.420936241456,0.440014197149,0.437750465773,0.399093808188,0.441096140349,0.482807630155,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In total, he has access to 732 hectares of land for his honey production, of which 300 hectares are part of an afforestation program.",0.378841189076,0.398617603932,0.388049844852,0.411378082991,0.434223308757,0.463438728320,,,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This project not only produces delicious honey, but the planting and conservation of trees also compensates for large amounts of CO2.",0.406573254404,0.488123660094,0.456214053469,0.449801726669,0.492621253893,0.559799874281,,,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manuka honey Maori, the natives of New Zealand, have known of the extraordinary qualities of this honey for a long time.",0.413945882025,0.462543982673,0.459648116603,0.347125299527,0.447837118093,0.427138229372,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manuka honey originates from the flower nectar of the Manuka myrtle, or just Manuka, a hardy bush in the mountainous regions of New Zealand.",0.382046613397,0.420659905231,0.428822309131,0.355319809124,0.441277654883,0.420324992804,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honey extracted from this plant has special healing properties.,0.406950147700,0.451494992565,0.393944384028,0.373752940304,0.485711959905,0.434613214357,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manuka honey is full-bodied in flavour and to preserve the special properties of the honey, it should not be heated and therefore not used in hot tea.",0.407339651408,0.430879047131,0.411328955220,0.375989351587,0.421056130898,0.384702342532,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It has a slightly minty flavour at the finish.,0.359708203196,0.404562563815,0.378420396911,0.377098878970,0.397391614520,0.404903509355,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manuka honey is best enjoyed on an empty stomach and never with hot liquid, so that it can unfold its full potential.",0.384229270549,0.431632229383,0.396961711940,0.388484843830,0.429907168146,0.366542581173,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bee happy!,0.324803357701,0.360172836245,0.328284649712,0.342422098565,0.379134984966,0.335113504677,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Contribution to nature conservation No intervention in the natural cycles of the insects, counteracts bee die-off and SONNENTOR thyme oil is used as a natural and effective remedy against Varroa mite.",0.387819797719,0.454964311330,0.430930692372,0.416811774481,0.454856312923,0.500876664945,,,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Consequently, the burning of infested beehives can be prevented.",0.387214515310,0.459379106635,0.414102837701,0.427653442852,0.463137071156,0.474067271527,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Further, enough honey is left for the bees in the hives, no additional sugar is needed to feed them and no chemicals are added to the hives.",0.362311885383,0.434768259512,0.410930794510,0.420885388102,0.457858544057,0.446931632079,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Measurement of the valence of Manuka honey TA factor TA means total activity and shows the disinfecting effect of the honey by measuring the natural peroxide activity.,0.400780182877,0.448802447005,0.440404329795,0.435629324869,0.490463726496,0.427670926453,,,0,0,0,0,0,0,,Gauss Curve Data,,,,List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In principle, the higher the factor, the more valuable the honey.",0.443206769052,0.530926276134,0.510174492825,0.514755165275,0.555583428330,0.478895387214,,,0,0,0,0,0,0,,Variance,Mean,Stddev,Label,0.6,0.615,0.63,0.645,0.66,0.675,0.69,0.705,0.72,0.735,0.75,0.765,0.78,0.795,0.81,0.825,0.84,0.855,0.87,0.885,0.9,0.915,0.93,0.945,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Each honey has a TA-factor, but with Manuka honey it is particularly high.",0.372526648560,0.426495977637,0.445583735558,0.374037960262,0.459256481902,0.375344123795,,,0,0,0,0,0,0,,0.003074898299,0.420856297416,0.05545176551,Dignity=0,0.0003896246299,0.0001567569614,0.00005861767302,0.00002037284193,0.000006581061678,0.000001975884755,0.0000005513768957,0.0000001430068436,0.00000003447357971,0.000000007723910766,0.000000001608456859,0.0000000003113170382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We have opted for the TA-Factor, since this factor cannot be influenced unlike other factors and can be clearly measured and not manipulated.",0.430543032242,0.476783844858,0.457194024619,0.496525720993,0.488170965876,0.426338288000,,,0,0,0,0,1,0,,0.002765791424,0.450170261579,0.0525907922,Dignity=1,0.001310668977,0.0005583748247,0.0002192947991,0.0000793963483,0.00002649978914,0.00000815368636,0.000002312785091,0.0000006047644442,0.0000001457830104,0.00000003239643877,0.000000006636778507,0.000000001253392435,0.0000000002182159585,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The TA factor is ascertained by drawing a sample, applying it to a nutrient agar plate and measuring the percentage of the bacteria on the nutrient plate that have been killed by the honey.",0.369229243549,0.434509407807,0.409112668179,0.439441059573,0.464327313686,0.400922782076,,,0,0,0,0,0,0,,0.003080172515,0.529740880821,0.05549930193,Dignity=2,0.03225657056,0.02208825373,0.01405983719,0.008319072703,0.004575570664,0.002339329152,0.001111765308,0.0004911460121,0.0002016897581,0.00007698972833,0.00002731853766,0.000009010685426,0.000002762701269,0.0000007873824765,0.0000002085995092,0.00000005137082473,0.00000001175968025,0.000000002502362407,0.0000000004949719862,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGO factor refers to the level of methylglyoxal in the honey.,0.368586261957,0.421601792915,0.399833533281,0.420288632371,0.462300144134,0.386804563015,,,0,0,0,0,0,0,,0.002943999555,0.450595046001,0.05425863577,Solidarity=0,0.001659581869,0.0007461100038,0.0003107530326,0.0001199047034,0.0000428613054,0.00001419393787,0.000004354604698,0.000001237664416,0.0000003258857752,0.00000007949434485,0.00000001796451083,0.000000003760996147,0.0000000007294553473,0.0000000001310698695,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methylglyoxal is produced by the degradation of glucose.,0.399996106532,0.392257296198,0.351649654368,0.396768871811,0.402619791622,0.403272999610,,,0,0,0,0,0,0,,0.004263067508,0.493821323655,0.06529217034,Solidarity=1,0.0162851365,0.01091637343,0.00694134741,0.004186851858,0.002395575289,0.001300200926,0.0006694058965,0.000326924157,0.0001514547533,0.00006655753355,0.0000277453334,0.00001097137583,0.000004115386733,0.000001464328889,0.0000004942481177,0.0000001582449407,0.00000004806102849,0.0000000138463308,0.000000003784031666,0.0000000009809643789,0.0000000002412293403,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Among other things, MGO is responsible for premature aging of the cells and is also produced during the combustion of diesel.",0.447231101752,0.454452773139,0.393960809111,0.469419483611,0.475965480587,0.494842378509,,,0,0,0,0,0,0,,0.003998098871,0.545783964250,0.06323052167,Solidarity=2,0.04368556326,0.0346560566,0.0259884075,0.01842211593,0.01234407845,0.007818746888,0.004681391418,0.002649549723,0.001417517773,0.0007168763794,0.0003427041377,0.0001548651667,0.00006615268253,0.0000267116364,0.0000101956014,0.000003678616557,0.000001254629553,0.0000004044881702,0.0000001232694491,0.00000003551112285,0.000000009670138041,0.00000000248920269,0.0000000006056854888,0.0000000001393135616,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MGO is also formed when honey is heated, the higher the MGO value, the more likely the honey has been heated.",0.395349176892,0.454579553850,0.432002508957,0.449194915509,0.520079488001,0.415565658472,,,0,0,0,0,0,0,,0.003057053004,0.428603387357,0.05529062311,Plurality=0,0.0005909881337,0.000245674229,0.0000948803419,0.00003404306693,0.00001134793697,0.000003514317129,0.000001011115533,0.0000002702691114,0.0000000671162748,0.0000000154844246,0.000000003318930043,0.000000000660901783,0.0000000001222676449,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Manuka honey is unheated - because honey should not be exposed to temperatures above 39  C.,0.344058858874,0.388482971340,0.348884693262,0.354228922868,0.395350310694,0.390500560918,,,0,0,0,0,0,0,,0.003426525588,0.538175772820,0.05853653208,Plurality=1,0.03901743948,0.02880457227,0.01991344982,0.01289181265,0.007815627907,0.004437068899,0.002358907321,0.00117437823,0.000547504274,0.0002390283666,0.00009772232288,0.00003741282717,0.00001341311604,0.000004503200088,0.000001415778179,0.0000004168229211,0.000000114918614,0.00000002966959198,0.000000007173236943,0.000000001624056699,0.0000000003443258323,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The MGO value also increases during storing of honey.,0.371264451519,0.409042329448,0.402520092679,0.433202267600,0.474721628947,0.404715183510,,,0,0,0,0,0,0,,0.005875338262,0.537039419409,0.07665075513,Plurality=2,0.0371438105,0.03102856251,0.02494624942,0.01930266472,0.01437466318,0.01030259174,0.00710663002,0.004717906449,0.003014417115,0.001853641618,0.001097025189,0.0006248500807,0.0003425338248,0.0001807172048,0.00009176222601,0.00004484321928,0.00002109104161,0.000009547016586,0.000004159160966,0.000001743862276,0.0000007036991727,0.0000002732941282,0.0000001021508452,0.00000003674701195,0.00000001272244259,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If MGO is removed from Manuka honey, it remains antibacterial.",0.334826930959,0.403092552859,0.381138531307,0.358484450349,0.402431292988,0.389053692248,,,0,0,0,0,0,0,,0.002801000375,0.429231891094,0.05292447803,Subsidiarity=0,0.0004135159871,0.0001591790279,0.00005654486767,0.0000185359281,0.000005607241751,0.000001565301587,0.0000004032371816,0.00000009585988772,0.00000002102940871,0.000000004257268169,0.0000000007953325447,0.0000000001371135264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
