combined,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Manual,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Boxplots,,,,,Boxplot Data,0,0.25,0.75,1,,Boxplot Data,0.01,0.25,0.75,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"For ourselves - and for our children With the LITTLE SUNSHINE KINDERGARTEN, we at SONNENTOR, want to take responsibility for the needs of our employees.",0.771174986128,0.741252832172,0.737574046401,0.771339753550,0.742155178970,0.769795608969,,,2,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"It is switch of change on the levels of education, politics and business.",0.740254559836,0.744624588598,0.754207999188,0.771203021325,0.732446300123,0.775889658792,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
People its main Focus.,0.792106407508,0.768457935232,0.779420931639,0.770219729880,0.758580736820,0.798896415368,,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Because of this special social commitment, family and work are harmoniously combined.",0.756251128010,0.772014408096,0.767144232548,0.770016423855,0.758802387474,0.767923522059,,,2,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We are convinced that this is the right path of international cooperation, and many more companies will eventually take the step towards direct trade.",0.737781888433,0.744377585144,0.748585642761,0.769010941510,0.760595317711,0.741572829975,,,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This is sustainable and communicates the conscious handling of our resources.,0.762912016544,0.759838217703,0.767365163603,0.768843923812,0.766043677889,0.841113386158,,,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"From Tanzania to Greece to Austria - despite the distance, we maintain fair and direct partnerships on an equal footing.",0.749577675608,0.761680402344,0.751276336140,0.768486296241,0.778258917275,0.739539295230,,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Here we have a reliable partner company that is supported by many helping hands.,0.758878727311,0.764090226625,0.751041318404,0.768371131378,0.775698980954,0.753396674964,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORGANIC PROMOTES DIVERSITY.,0.788186585037,0.782059001496,0.828942387728,0.768243104919,0.761625784116,0.775678034444,,,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The economy of the common good has launched a process that radiates globally and aims to achieve a real change in value in our growth-oriented economic system.,0.767517632686,0.784725527364,0.785343836988,0.768085138655,0.772299990278,0.814903850864,,,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"By buying organic food, you are able to set an example for less pesticides on our plates, more diversity on our fields, more local work spaces with a hands-on mentality, independence from multiinternational corporations and a future for our grand-children.",0.756807532747,0.774795936833,0.766926782390,0.767984665806,0.745590259737,0.780531975105,,,0,2,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The economy of the common good is an alternative economic system based on the same values which also enable human relationships to be successful.,0.785862354054,0.799169266355,0.775299264729,0.767682808195,0.795093065650,0.801707098372,,,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taking and giving - the bees lead by example.,0.765931656705,0.766902875784,0.750924615976,0.767651981512,0.769298070267,0.768634530362,,,0,0,0,0,0,0,,Gauss Curve Data,,,,List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Whether in the German or Hungarian language, in words and communicative, he passes on his knowledge and is glad about the outstanding work of his employees.",0.754085189107,0.743480832033,0.751259928893,0.767365365479,0.742739139335,0.734646062337,,,2,0,0,0,0,0,,Variance,Mean,Stddev,Label,0.6,0.615,0.63,0.645,0.66,0.675,0.69,0.705,0.72,0.735,0.75,0.765,0.78,0.795,0.81,0.825,0.84,0.855,0.87,0.885,0.9,0.915,0.93,0.945,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In addition to our physical well-being, we also look after employees offspring.",0.787423198335,0.760251850173,0.758827912379,0.767223235807,0.754629596547,0.777630334296,,,2,2,0,0,0,0,,0.0005111791745,0.718550197100,0.02260927187,Dignity=0,0.0000001890022067,0.000004916767673,0.00008236334426,0.000888443326,0.006171162159,0.02760232467,0.07949976292,0.1474441273,0.1760883392,0.1354176234,0.067059645,0.02138399207,0.00439094292,0.0005805882878,0.00004943337039,0.000002710276786,0.00000009568603107,0.000000002175328796,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This benefits countries like Romania, where there are many helping hands, lower costs, and better-growing conditions.",0.738578626412,0.764544730427,0.754780189433,0.766988920645,0.741299451177,0.737988626499,,,0,1,0,0,0,0,,0.0004461276477,0.728765563925,0.02112173401,Dignity=1,0.000000001606157792,0.00000009473809343,0.000003374652125,0.00007259409886,0.0009430648652,0.007398603439,0.03505305492,0.1002928413,0.173293365,0.1808264155,0.1139487984,0.04336362351,0.009965734632,0.00138312366,0.0001159259439,0.000005867704157,0.0000001793592239,0.000000003310908366,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We are committed to those values when it comes to our environment, our employees, farmers, suppliers, customers, and human beings.",0.826755252393,0.764413467319,0.782523826692,0.766948196015,0.804316734207,0.848876482331,,,2,2,1,1,1,2,,0.0009456023738,0.762110633543,0.03075064835,Dignity=2,0.0000001197220086,0.000001390955431,0.00001273839927,0.0000919557567,0.0005232453898,0.002346898575,0.008297469307,0.02312381098,0.05079671052,0.08795776606,0.1200536075,0.1291631599,0.1095379303,0.07322389435,0.03858367026,0.01602568768,0.005246772514,0.00135403602,0.0002754422915,0.0000441665474,0.00000558237107,0.0000005561684833,0.0000000436773691,0.000000002703765296,0.0000000001319301119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In 2010, the first energy fields, as the local and decentralised groups of the movement call themselves, were founded there.",0.717791088179,0.750965661792,0.730963678145,0.766700831933,0.706041704823,0.756814539303,,,0,0,0,0,0,0,,0.0004621023588,0.717675435294,0.02149656621,Solidarity=0,0.00000005773468933,0.000002063565023,0.00004532515317,0.0006117869376,0.005074589506,0.02586672413,0.08102550436,0.1559702801,0.184502289,0.1341224451,0.05991574495,0.01644827135,0.002774849018,0.000287672436,0.0000183272347,0.0000007175223433,0.0000000172628984,0.0000000002552300451,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"An appreciative way of interaction with each other is important to us, but our commitment goes much further.",0.805590309346,0.777315281498,0.787709305760,0.766695846585,0.806865578222,0.772892080668,,,2,0,0,0,0,0,,0.0004406356557,0.737153049437,0.02099132334,Solidarity=1,0.000000000102033955,0.000000008424671362,0.0000004174449232,0.00001241318897,0.0002215162129,0.002372278304,0.01524627412,0.05880303998,0.1361049127,0.1890539658,0.1575925745,0.07883583592,0.02366734662,0.004263963059,0.0004610152201,0.00002991266186,0.000001164750291,0.00000002721752067,0.0000000003816825131,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Romania - Adding value for the future Also in Romania, the SONNENTOR brand stands for transparency and added value for the future.",0.767260810212,0.754903325865,0.772706934783,0.766572453835,0.757571304286,0.771108401652,,,0,0,0,0,2,1,,0.000570446843,0.756000582964,0.02388402904,Solidarity=2,0,0.000000004516536014,0.0000001511339644,0.000003408952306,0.00005183009799,0.0005311844938,0.003669534722,0.0170875134,0.05363508695,0.1134805322,0.1618437723,0.1555868454,0.1008212348,0.04403858973,0.01296632932,0.002573374223,0.0003442635946,0.00003104427385,0.000001887009848,0.0000000773159473,0.000000002135336138,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gutmann is not a boss like many others, and SONNENTOR is not a company like any other company that is concerned with profit and profit maximization and employees are only there to do their job.",0.777648832104,0.747288210089,0.739446305749,0.766496051451,0.735112793880,0.746224051172,,,2,2,1,1,1,1,,0.0004911921722,0.724290187523,0.02216285569,Plurality=0,0.0000000266672643,0.000000943851826,0.00002112964762,0.000299187722,0.002679528365,0.01517875074,0.05438470518,0.1232482061,0.176663778,0.1601686443,0.09184818198,0.03331399437,0.007642684478,0.001108991537,0.0001017826167,0.000005908565726,0.0000002169469799,0.000000005038348748,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
People who are not able to do regular work can become freelance service providers and supplement their income depending on their availability.,0.756129809348,0.761250784198,0.726926494409,0.766385239646,0.727931292611,0.755452710830,,,0,2,0,0,1,0,,0.001020051006,0.770428876434,0.03193823736,Plurality=1,0.0000000819069755,0.0000008991746071,0.000007917201807,0.00005591185914,0.0003166946221,0.001438738882,0.005242371689,0.01532068472,0.03591146136,0.06751379462,0.1018020433,0.1231189799,0.1194257725,0.0929128211,0.05797727127,0.02901646034,0.01164757809,0.003750000849,0.0009683483977,0.000200556364,0.00003331545841,0.000004438739688,0.0000004743272726,0.00000004065379127,0.000000002794657219,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The financial balance is, of course, retained by the company, but it is only a means-purpose tool.",0.760578972925,0.722171549303,0.760273236998,0.765442136446,0.743996394860,0.765813362323,,,0,0,0,0,0,0,,0.0008697569495,0.763249309781,0.02949164203,Plurality=2,0.00000003003128581,0.0000004406817821,0.000004992606545,0.00004366974553,0.0002949069826,0.001537589926,0.006189378884,0.01923555351,0.04615442891,0.0855013851,0.1222880426,0.1350348642,0.1151221535,0.07577448146,0.03850686088,0.01510790807,0.004576375227,0.001070261723,0.0001932455205,0.00002693890586,0.000002899356004,0.0000002409207526,0.00000001545603003,0.0000000007655486045,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We have to take action Together we can tackle global challenges!,0.738862653247,0.759315188099,0.750069158138,0.765129155400,0.734214198490,0.768592113577,,,0,1,0,0,0,2,,0.0004315568232,0.725426332960,0.02077394578,Subsidiarity=0,0.00000000233136314,0.0000001405161445,0.00000502823071,0.0001068259686,0.001347445332,0.01009062672,0.04486398011,0.118426837,0.1855987865,0.1726922335,0.09539885285,0.03128860282,0.006092588692,0.0007043527616,0.00004834496556,0.000001970084983,0.00000004766409349,0.0000000006846527971,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
