combined,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Manual,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Boxplots,,,,,Boxplot Data,0,0.25,0.75,1,,Boxplot Data,0.01,0.25,0.75,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This way, we can be 100 certain that their goods meet our high quality and organic standards.",0.783793878642,0.785702867975,0.817460983279,0.786152107049,0.797389250576,0.785976925626,,,0,0,0,0,2,1,,0,Subsidiarity,13,E,M,Subsidiarity=0,0.6782479468,0.7396118761,0.7694827057,0.8437991956,,Subsidiarity=0,0.7126830707,0.7396118761,0.7694827057,0.8189761962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
And that the farmers are paid fairly.,0.779689805664,0.791422133089,0.783916521830,0.783608786559,0.794434476969,0.753243323143,,,1,0,0,0,2,0,,1,Subsidiarity,13,E,M,Subsidiarity=1,0.7663492261,0.774318794,0.7987685091,0.8060286496,,Subsidiarity=1,0.7665164979,0.774318794,0.7987685091,0.8057194871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Regional produce - worldwide At SONNENTOR, farmers benefit from the fruits of their work - and with them, whole regions.",0.772682256722,0.783451813301,0.797338072002,0.775722688379,0.774838176488,0.776526353626,,,0,2,0,0,0,0,,2,Subsidiarity,13,E,M,Subsidiarity=2,0.7672169477,0.7907446677,0.8125506334,0.8181890758,,Subsidiarity=2,0.7679900873,0.7907446677,0.8125506334,0.8178799707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Due to the sustainable practice of our international cultivation partners, value is added to their products.",0.771172733805,0.766383537569,0.812654077113,0.775707103856,0.802394920679,0.819463267577,,,0,0,0,0,0,2,,0,Reciprocity,14,F,N,Reciprocity=0,0.6854652983,0.7342247911,0.7620197612,0.852526802,,Reciprocity=0,0.6962426527,0.7342247911,0.7620197612,0.818291935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Products are harvested by hand and processed on site.,0.773062460668,0.766487705097,0.780492361770,0.780286050610,0.788518172284,0.800782267916,,,0,0,0,0,0,0,,1,Reciprocity,14,F,N,Reciprocity=1,0.7097629605,0.7467235037,0.785064364,0.8299417091,,Reciprocity=1,0.7180158815,0.7467235037,0.785064364,0.828433588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This creates jobs in rural areas and secures the existence of many farmers' families over several generations.,0.759661177473,0.790869384571,0.802522583069,0.777353766231,0.792427620608,0.760197888468,,,0,2,0,0,0,0,,2,Reciprocity,14,F,N,Reciprocity=2,0.7404874845,0.7682281598,0.8060222219,0.8634720034,,Reciprocity=2,0.7407817001,0.7682281598,0.8060222219,0.8534849443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Because organic cultivation protects the soils and sets the best conditions for long-term, fertile harvests.",0.741246117790,0.750344850516,0.786103930354,0.764727772976,0.755227080830,0.782714867112,,,0,0,0,0,0,2,,0,Sustainability,15,G,O,Sustainability=0,0.6729210334,0.7272663443,0.7560850753,0.8233579853,,Sustainability=0,0.6944006457,0.7272663443,0.7560850753,0.8009249927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We are convinced that this is the right path of international cooperation, and many more companies will eventually take the step towards direct trade.",0.748110372776,0.766256941888,0.798108167358,0.772088967919,0.798891792231,0.736788118459,,,0,0,0,0,2,0,,1,Sustainability,15,G,O,Sustainability=1,0.7008217147,0.7405069549,0.7688226937,0.8315801839,,Sustainability=1,0.7054345321,0.7405069549,0.7688226937,0.817357761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A start has been made.,0.777726545963,0.781446403071,0.796899152001,0.789784060218,0.793190699472,0.762897925323,,,0,0,0,0,0,0,,2,Sustainability,15,G,O,Sustainability=2,0.7057510392,0.7561336116,0.8005744538,0.8793627146,,Sustainability=2,0.721672323,0.7561336116,0.8005744538,0.8546778483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gallery Fairness, worldwide!",0.781828702615,0.797308128970,0.800932787186,0.791123616319,0.785017693209,0.755898218286,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEW ZEALAND - LAND OF MANUKA HONEY Bernhard Schneider is the only organic beekeeper within 45,000 hectares of land.",0.730990372193,0.728492163697,0.740416993121,0.743209625240,0.730604507246,0.748880435508,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In total, he has access to 732 hectares of land for his honey production, of which 300 hectares are part of an afforestation program.",0.729317191139,0.724410809752,0.745673388296,0.746150058005,0.724766166086,0.737242529756,,,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This project not only produces delicious honey, but the planting and conservation of trees also compensates for large amounts of CO2.",0.724590747329,0.735066416468,0.755790087082,0.756077928643,0.743857675648,0.770334824240,,,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manuka honey Maori, the natives of New Zealand, have known of the extraordinary qualities of this honey for a long time.",0.745743466247,0.743461525159,0.745657053637,0.739504315837,0.742092596217,0.732593288294,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manuka honey originates from the flower nectar of the Manuka myrtle, or just Manuka, a hardy bush in the mountainous regions of New Zealand.",0.731156065030,0.722325811082,0.723252276664,0.728702003804,0.730048787630,0.734088471690,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honey extracted from this plant has special healing properties.,0.733902065455,0.722448817667,0.741230233827,0.728930778141,0.751046749116,0.718010412913,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manuka honey is full-bodied in flavour and to preserve the special properties of the honey, it should not be heated and therefore not used in hot tea.",0.710339811681,0.709210765057,0.710196650392,0.711631352834,0.702029881091,0.695064097498,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It has a slightly minty flavour at the finish.,0.747669128001,0.754829926704,0.768381381214,0.738359810607,0.744388944988,0.731547721050,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manuka honey is best enjoyed on an empty stomach and never with hot liquid, so that it can unfold its full potential.",0.735069498404,0.734345041981,0.734249723020,0.741746109921,0.721631485977,0.704742836495,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bee happy!,0.738412113617,0.738378570508,0.738367405683,0.748613116179,0.759059137984,0.737128914918,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Contribution to nature conservation No intervention in the natural cycles of the insects, counteracts bee die-off and SONNENTOR thyme oil is used as a natural and effective remedy against Varroa mite.",0.725433937826,0.748223546406,0.751819252655,0.765103477468,0.740751171764,0.735319119294,,,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Consequently, the burning of infested beehives can be prevented.",0.734313590394,0.743898383454,0.749382935382,0.768884080829,0.750136032298,0.736227751152,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Further, enough honey is left for the bees in the hives, no additional sugar is needed to feed them and no chemicals are added to the hives.",0.746988572683,0.728273021464,0.725030690183,0.747326314995,0.732923388113,0.712715046461,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Measurement of the valence of Manuka honey TA factor TA means total activity and shows the disinfecting effect of the honey by measuring the natural peroxide activity.,0.750601230396,0.766947608716,0.765998353656,0.760872241071,0.757934627810,0.743397446553,,,0,0,0,0,0,0,,Gauss Curve Data,,,,List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In principle, the higher the factor, the more valuable the honey.",0.780035303827,0.764720119523,0.793672841728,0.796649782609,0.776339613868,0.747124510959,,,0,0,0,0,0,0,,Variance,Mean,Stddev,Label,0.6,0.615,0.63,0.645,0.66,0.675,0.69,0.705,0.72,0.735,0.75,0.765,0.78,0.795,0.81,0.825,0.84,0.855,0.87,0.885,0.9,0.915,0.93,0.945,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Each honey has a TA-factor, but with Manuka honey it is particularly high.",0.747632376408,0.730120151356,0.750058193405,0.743141522546,0.735733678541,0.705327150479,,,0,0,0,0,0,0,,0.0004709705062,0.745634978737,0.0217018549,Dignity=0,0,0.000000002489646161,0.0000001256980135,0.000003935869512,0.00007643186555,0.0009205125615,0.006875534565,0.03184965344,0.09150070565,0.1630293011,0.1801475586,0.1234561093,0.05247087209,0.01383074167,0.002260966606,0.0002292262328,0.00001441305279,0.0000005620424631,0.00000001359263861,0.0000000002038730892,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We have opted for the TA-Factor, since this factor cannot be influenced unlike other factors and can be clearly measured and not manipulated.",0.744384348905,0.746117824789,0.778150019693,0.766799388695,0.747343821522,0.710803346340,,,0,0,0,0,1,0,,0.0004228077218,0.746764974543,0.02056228883,Dignity=1,0,0.0000000002349581279,0.00000001930212842,0.0000009313376732,0.00002639346344,0.0004393117699,0.004294736635,0.02465968232,0.08316214081,0.1647218027,0.1916301127,0.1309373859,0.05254735007,0.01238583289,0.001714694896,0.0001394234216,0.000006658430343,0.0000001867648862,0.000000003076846547,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The TA factor is ascertained by drawing a sample, applying it to a nutrient agar plate and measuring the percentage of the bacteria on the nutrient plate that have been killed by the honey.",0.744727680460,0.745656754412,0.752453838678,0.757714357487,0.744390709592,0.738721791142,,,0,0,0,0,0,0,,0.0007898528953,0.779115542982,0.02810432165,Dignity=2,0.0000000002147898756,0.000000005590310293,0.000000109431794,0.000001611152392,0.00001784083674,0.0001485864869,0.0009307411319,0.004384943445,0.01553762311,0.0414086113,0.08300079387,0.1251293889,0.1418802345,0.120995709,0.07760747199,0.03743885876,0.01358398408,0.003706954221,0.0007608390219,0.0001174502191,0.00001363642038,0.000001190782457,0.00000007820778241,0.00000000386325177,0.0000000001435296249,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGO factor refers to the level of methylglyoxal in the honey.,0.750282038950,0.756356341490,0.772125274263,0.750514145791,0.738385001874,0.729470537683,,,0,0,0,0,0,0,,0.0004113009103,0.752351548044,0.02028055498,Solidarity=0,0,0,0.000000002457181038,0.0000001620022889,0.000006180543022,0.0001364437366,0.001743018765,0.01288463169,0.05511419164,0.1364194716,0.1953937966,0.1619446733,0.0776683451,0.02155474667,0.003461491599,0.0003216659778,0.00001729690749,0.0000005382118858,0.000000009690799177,0.0000000001009688456,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methylglyoxal is produced by the degradation of glucose.,0.748380137945,0.748140527445,0.755032918324,0.741905867558,0.729686162320,0.758457984544,,,0,0,0,0,0,0,,0.0006175808933,0.771336887263,0.02485117489,Solidarity=1,0,0.0000000004090721165,0.00000001519753984,0.0000003922134457,0.000007031491238,0.00008756855364,0.0007575733488,0.00455278324,0.01900662624,0.05511995696,0.1110423079,0.1553974415,0.1510688849,0.1020192103,0.04785911526,0.01559635633,0.003530672271,0.0005552229883,0.00006065313402,0.000004602722883,0.0000002426342942,0.000000008885161284,0.0000000002260238255,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Among other things, MGO is responsible for premature aging of the cells and is also produced during the combustion of diesel.",0.732750014156,0.761076669864,0.779491015080,0.735751656710,0.718960984802,0.751204758047,,,0,0,0,0,0,0,,0.0004760863868,0.787110341777,0.0218194039,Solidarity=2,0,0,0,0.0000000001124057529,0.000000007810841232,0.0000003383436839,0.000009136278496,0.0001537912326,0.001613781819,0.01055623504,0.04304515506,0.1094184339,0.1733834755,0.171267874,0.1054617811,0.04048231023,0.009686936844,0.001444969367,0.0001343636535,0.000007788538322,0.0000002814369464,0.000000006339532775,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MGO is also formed when honey is heated, the higher the MGO value, the more likely the honey has been heated.",0.722518065975,0.751292716602,0.760523764113,0.737410506008,0.742352727801,0.721711889579,,,0,0,0,0,0,0,,0.0005643393177,0.770354466029,0.02375582703,Plurality=0,0,0,0.000000004417611227,0.0000001509333083,0.00000346123499,0.00005327524734,0.0005503871164,0.003816448789,0.01776229238,0.0554864558,0.1163384708,0.1637224038,0.1546469179,0.09804440631,0.04172081354,0.01191601692,0.002284324771,0.0002939226013,0.00002538379264,0.000001471392152,0.00000005724647567,0.000000001494918339,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Manuka honey is unheated - because honey should not be exposed to temperatures above 39  C.,0.700956945902,0.695424512216,0.683944555390,0.714447715162,0.685465298340,0.704213547870,,,0,0,0,0,0,0,,0.0007441304757,0.804484432367,0.02727875502,Plurality=1,0,0,0.0000000001909325836,0.000000005530047689,0.0000001183754589,0.000001872744139,0.00002189672629,0.0001892186347,0.001208460867,0.005704075301,0.01989857062,0.05130296713,0.09775681828,0.1376688246,0.1432874398,0.1102210676,0.06266211879,0.02632870569,0.008175944147,0.00187642104,0.0003182780174,0.00003989945522,0.00000369667491,0.0000002531276141,0.00000001281007768,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The MGO value also increases during storing of honey.,0.750314433016,0.757399152864,0.776548458356,0.762391019228,0.750674145421,0.747919986759,,,0,0,0,0,0,0,,0.0007230090305,0.814766499240,0.02688882724,Plurality=2,0,0,0,0.0000000003276358167,0.000000009493717174,0.0000002015250375,0.000003133787439,0.00003569914904,0.0002979161152,0.001821285089,0.008156609513,0.02676019136,0.06431563496,0.1132378753,0.1460544072,0.1380020139,0.09552212734,0.04843623205,0.01799221036,0.00489605731,0.0009760144985,0.0001425324824,0.00001524822293,0.000001195012423,0.000000068607787,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If MGO is removed from Manuka honey, it remains antibacterial.",0.728790356414,0.746224587128,0.746080115275,0.735108835333,0.722595256190,0.714408247435,,,0,0,0,0,0,0,,0.0004968383982,0.755900228515,0.0222898721,Subsidiarity=0,0,0.0000000003766544828,0.00000002113745081,0.0000007541989771,0.00001710972889,0.0002467880786,0.002263232055,0.01319647241,0.04892270733,0.1153153099,0.172817341,0.1646688781,0.0997607245,0.03842656129,0.009410816595,0.001465368856,0.0001450742935,0.00000913183028,0.0000003654677489,0.000000009299597349,0.0000000001504537759,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
