combined,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Manual,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Boxplots,,,,,Boxplot Data,0,0.25,0.75,1,,Boxplot Data,0.01,0.25,0.75,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This way, we can be 100 certain that their goods meet our high quality and organic standards.",0.190791205409,0.141411159055,0.271836944763,0.184641308515,0.291156113054,0.154411399098,,,0,0,0,0,2,1,,0,Subsidiarity,13,E,M,Subsidiarity=0,-0.173975986,0.004728797797,0.1070283692,0.3588763804,,Subsidiarity=0,-0.08735132084,0.004728797797,0.1070283692,0.2866137617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
And that the farmers are paid fairly.,0.154627830552,0.154642244127,0.087844069870,0.193210303929,0.224875600006,0.161588822941,,,1,0,0,0,2,0,,1,Subsidiarity,13,E,M,Subsidiarity=1,0.1437174179,0.1734434309,0.2101138662,0.299592414,,Subsidiarity=1,0.1451405298,0.1734434309,0.2101138662,0.294587099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Regional produce - worldwide At SONNENTOR, farmers benefit from the fruits of their work - and with them, whole regions.",0.028720391366,0.143687185052,0.222156551394,0.112990164642,0.224285385890,0.189883696540,,,0,2,0,0,0,0,,2,Subsidiarity,13,E,M,Subsidiarity=2,0.06083495624,0.1699204281,0.2082908097,0.3307537948,,Subsidiarity=2,0.06705188414,0.1699204281,0.2082908097,0.3242255438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Due to the sustainable practice of our international cultivation partners, value is added to their products.",0.229776644846,0.157101346599,0.270811179083,0.133373941957,0.327428691193,0.339091616629,,,0,0,0,0,0,2,,0,Reciprocity,14,F,N,Reciprocity=0,-0.139363909,0.02068213491,0.1192938423,0.4552518422,,Reciprocity=0,-0.09111314293,0.02068213491,0.1192938423,0.2936886879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Products are harvested by hand and processed on site.,0.099771149891,0.020696893012,0.069731416509,0.057613954153,0.198488890029,0.141931026451,,,0,0,0,0,0,0,,1,Reciprocity,14,F,N,Reciprocity=1,-0.116032518,0.0715352416,0.2277234004,0.4469317544,,Reciprocity=1,-0.05474390774,0.0715352416,0.2277234004,0.4135097137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This creates jobs in rural areas and secures the existence of many farmers' families over several generations.,0.097103668074,0.216664771505,0.209121210086,0.227493172875,0.255229695082,0.188773706892,,,0,2,0,0,0,0,,2,Reciprocity,14,F,N,Reciprocity=2,0.0230553918,0.1725687686,0.2759159135,0.4065937216,,Reciprocity=2,0.03247456505,0.1725687686,0.2759159135,0.4056238382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Because organic cultivation protects the soils and sets the best conditions for long-term, fertile harvests.",0.106786929866,0.052367597441,0.133167858956,0.050223319948,0.077078969206,0.280352327970,,,0,0,0,0,0,2,,0,Sustainability,15,G,O,Sustainability=0,-0.1840718808,-0.003288507869,0.1146488534,0.357640674,,Sustainability=0,-0.1317543418,-0.003288507869,0.1146488534,0.2807809824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We are convinced that this is the right path of international cooperation, and many more companies will eventually take the step towards direct trade.",-0.038263964428,0.117219936151,0.248792209126,0.085903043361,0.244699508098,0.036347623211,,,0,0,0,0,2,0,,1,Sustainability,15,G,O,Sustainability=1,-0.06339500546,0.07134287997,0.1906123896,0.426397586,,Sustainability=1,-0.04605898711,0.07134287997,0.1906123896,0.3540523191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A start has been made.,0.014461270998,0.084695403491,0.091323189779,0.008931397492,0.071695255120,0.031177197928,,,0,0,0,0,0,0,,2,Sustainability,15,G,O,Sustainability=2,-0.07657421379,0.1374335629,0.2746280186,0.567376789,,Sustainability=2,-0.05161006447,0.1374335629,0.2746280186,0.5130267202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gallery Fairness, worldwide!",0.197167795644,0.098928090860,0.192001153812,0.156158474517,0.258698102270,0.078712514546,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEW ZEALAND - LAND OF MANUKA HONEY Bernhard Schneider is the only organic beekeeper within 45,000 hectares of land.",0.044600228679,0.025093301770,-0.034516136367,0.029157195290,-0.025146815656,0.166112722756,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In total, he has access to 732 hectares of land for his honey production, of which 300 hectares are part of an afforestation program.",0.030765556240,0.013202428531,0.046443895452,0.150554023494,0.015637838095,0.175102352186,,,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This project not only produces delicious honey, but the planting and conservation of trees also compensates for large amounts of CO2.",-0.040503667793,0.060483458643,0.057593400995,0.041394268690,0.056283202033,0.159170797245,,,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manuka honey Maori, the natives of New Zealand, have known of the extraordinary qualities of this honey for a long time.",0.096648793888,0.036697813649,0.004396920479,0.039578002568,0.050825592180,0.082957485838,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manuka honey originates from the flower nectar of the Manuka myrtle, or just Manuka, a hardy bush in the mountainous regions of New Zealand.",-0.024690542998,-0.023197209951,-0.084790387000,-0.022525167348,0.060740931873,0.036099668873,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honey extracted from this plant has special healing properties.,-0.024627705387,0.030724817500,-0.022894563634,0.020367159303,0.034112715203,0.029735257108,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manuka honey is full-bodied in flavour and to preserve the special properties of the honey, it should not be heated and therefore not used in hot tea.",-0.026514997885,0.035740233793,0.009854719553,-0.010187646837,-0.015669324655,-0.054121353980,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It has a slightly minty flavour at the finish.,0.006108763131,0.054207195246,0.065215736356,-0.067533827698,0.041821652575,0.005138625919,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manuka honey is best enjoyed on an empty stomach and never with hot liquid, so that it can unfold its full potential.",-0.014489383832,0.012135028110,-0.007364534001,-0.016611012705,-0.019434233235,-0.073658562386,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bee happy!,0.005515314048,-0.015275521621,-0.002390703839,-0.023288749378,0.038667046440,0.045271722824,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Contribution to nature conservation No intervention in the natural cycles of the insects, counteracts bee die-off and SONNENTOR thyme oil is used as a natural and effective remedy against Varroa mite.",-0.011669299496,-0.010912397824,-0.022769345443,-0.004376388436,0.011238431948,0.080426873640,,,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Consequently, the burning of infested beehives can be prevented.",-0.077690850096,-0.057676817477,-0.012487959290,0.136649161213,0.003655817015,0.163067349201,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Further, enough honey is left for the bees in the hives, no additional sugar is needed to feed them and no chemicals are added to the hives.",0.070582326544,0.067642340063,0.002707257908,0.071631240357,-0.054731949359,0.048090665628,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Measurement of the valence of Manuka honey TA factor TA means total activity and shows the disinfecting effect of the honey by measuring the natural peroxide activity.,0.066912079203,0.051482167736,0.003608396340,0.004148631578,0.084729695280,0.063847519295,,,0,0,0,0,0,0,,Gauss Curve Data,,,,List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In principle, the higher the factor, the more valuable the honey.",0.142479495345,0.109920777074,0.144124176560,0.187975736376,0.201408375025,0.026488011338,,,0,0,0,0,0,0,,Variance,Mean,Stddev,Label,0.6,0.615,0.63,0.645,0.66,0.675,0.69,0.705,0.72,0.735,0.75,0.765,0.78,0.795,0.81,0.825,0.84,0.855,0.87,0.885,0.9,0.915,0.93,0.945,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Each honey has a TA-factor, but with Manuka honey it is particularly high.",0.029714866376,0.007356538325,0.029304501764,0.006055637470,0.005146062402,-0.109862883335,,,0,0,0,0,0,0,,0.005768386348,0.046666415458,0.07594989367,Dignity=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04349133279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We have opted for the TA-Factor, since this factor cannot be influenced unlike other factors and can be clearly measured and not manipulated.",0.054838559660,0.004640763668,0.180287824907,0.085328926483,0.054390810675,-0.055558125753,,,0,0,0,0,1,0,,0.006424571448,0.079858154742,0.08015342443,Dignity=1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03029965288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The TA factor is ascertained by drawing a sample, applying it to a nutrient agar plate and measuring the percentage of the bacteria on the nutrient plate that have been killed by the honey.",0.069151729727,0.037500179378,0.020850945562,0.019481981457,0.069580919810,0.068430037306,,,0,0,0,0,0,0,,0.009505158934,0.178365879381,0.09749440463,Dignity=2,0.000003553183731,0.000001805128164,0.0000008956082388,0.0000004339580797,0.0000002053511495,0.00000009489998819,0.00000004283066716,0.00000001887831294,0.000000008126268795,0.000000003416165062,0.00000000140251066,0.0000000005623324626,0.0000000002201911202,0,0,0,0,0,0,0,0,0,0,0,0,0.007675813169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGO factor refers to the level of methylglyoxal in the honey.,-0.003210025389,0.045948133618,0.057562011508,-0.018227149075,-0.009902941737,-0.005145029431,,,0,0,0,0,0,0,,0.006728782994,0.057769178034,0.08202915941,Solidarity=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03795274364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methylglyoxal is produced by the degradation of glucose.,-0.048404231215,-0.076422772201,-0.070564895654,-0.105059740695,-0.102473824692,0.090184189836,,,0,0,0,0,0,0,,0.01002563464,0.128172066977,0.1001280912,Solidarity=1,0.0000006005484756,0.0000002931515942,0.0000001399232264,0.00000006530414093,0.00000002980197115,0.0000000132984988,0.000000005802479387,0.000000002475585633,0.000000001032751085,0.0000000004212760075,0.0000000001680316728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01756042655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Among other things, MGO is responsible for premature aging of the cells and is also produced during the combustion of diesel.",-0.009077328275,-0.032853519423,0.001520118284,-0.043045552176,-0.003618270117,0.037976729855,,,0,0,0,0,0,0,,0.009123900655,0.175042076707,0.09551911146,Solidarity=2,0.00000210294311,0.000001032891811,0.0000004949624163,0.0000002314087043,0.0000001055546176,0.00000004697479157,0.0000000203958855,0.000000008639932457,0.000000003570822052,0.000000001439846343,0.0000000005664403282,0.0000000002174113749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00779111484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MGO is also formed when honey is heated, the higher the MGO value, the more likely the honey has been heated.",-0.028777220134,0.041151781039,0.017056620179,-0.011314070348,-0.000534837270,-0.069771837585,,,0,0,0,0,0,0,,0.008854001143,0.078527431573,0.09409570204,Plurality=0,0.000000009079874343,0.000000003705809923,0.000000001474517889,0.000000000571979622,0.0000000002163090408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299297757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Manuka honey is unheated - because honey should not be exposed to temperatures above 39  C.,0.002269350799,-0.033879401300,-0.054588019936,0.051391956555,-0.026234125588,0.009809701903,,,0,0,0,0,0,0,,0.0110364597,0.230441862123,0.1050545558,Plurality=1,0.00007804705752,0.00004675122015,0.00002743945087,0.00001577988858,0.000008891570964,0.00000490906877,0.0000026556191,0.000001407597547,0.0000007310334836,0.0000003719992703,0.000000185478236,0.00000009061286789,0.00000004337433662,0.00000002034332164,0.000000009348822966,0.000000004209573109,0.000000001857228021,0.0000000008028574632,0.0000000003400616992,0.0000000001411312027,0,0,0,0,0,0.00342500493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The MGO value also increases during storing of honey.,0.024561246113,-0.008787912862,0.001028211446,0.009411342830,-0.018631604254,-0.072877689955,,,0,0,0,0,0,0,,0.008445820495,0.243354580723,0.09190114523,Plurality=2,0.00002329715471,0.00001220199382,0.000006222844393,0.000003090133945,0.000001494155822,0.0000007034685745,0.0000003224955559,0.0000001439570673,0.00000006257090979,0.00000002648147505,0.0000000109129483,0.00000000437897279,0.000000001710931485,0.0000000006509134019,0.0000000002411259944,0,0,0,0,0,0,0,0,0,0,0.001303074297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If MGO is removed from Manuka honey, it remains antibacterial.",-0.052995058463,0.016414877230,-0.008936536359,-0.072267531329,-0.051558612812,-0.025557040279,,,0,0,0,0,0,0,,0.006178344591,0.061008075752,0.07860244647,Subsidiarity=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03755426045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A conversion of the TA factor into the MGO factor is not possible.,-0.021800175889,-0.031794644849,0.010355430202,-0.083182064704,-0.072477469486,-0.153199407293,,,0,0,0,0,0,0,,0.002515406226,0.199232445799,0.05015382563,Subsidiarity=1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00002978400303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
